Row ID,Order ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Day-of-the-month,Week,Month,Quarter,Year,Process Time Difference
768,5504,High,0.04,45.99,4.99,198,Leroy Blanchard,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,KF 788,0.56,Central,Michigan,Detroit,48138,1/5/2011,1/7/2011,8.0928,15,606.56,5,2,1,1,2011,2 days 0 hrs 0 mins 
770,5509,Low,0.02,5.58,5.3,272,Eleanor Swain,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,Staples Brown Kraft Recycled Clasp Envelopes,0.35,South,North Carolina,Charlotte,28204,4/7/2010,4/12/2010,-29.8984,11,68.46,7,15,4,2,2010,5 days 0 hrs 0 mins 
771,5509,Low,0.03,40.89,18.98,272,Eleanor Swain,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,Eldon Executive Woodline II Cherry Finish Desk Accessories,0.57,South,North Carolina,Charlotte,28204,4/7/2010,4/14/2010,52.9166,21,885.23,7,15,4,2,2010,7 days 0 hrs 0 mins 
778,5543,Medium,0.04,48.58,3.99,1313,Katherine Knight,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Belkin Premiere Surge Master II 8-outlet surge protector,0.56,East,Pennsylvania,Philadelphia,19134,9/24/2011,9/26/2011,138.46,27,1266.37,24,39,9,3,2011,2 days 0 hrs 0 mins 
779,5543,Medium,0.04,10.31,1.79,1313,Katherine Knight,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",0.38,East,Pennsylvania,Philadelphia,19134,9/24/2011,9/27/2011,11.06,11,120.87,24,39,9,3,2011,3 days 0 hrs 0 mins 
780,5543,Medium,0.02,2.18,5,1313,Katherine Knight,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,*Staples* Letter Opener,0.81,East,Pennsylvania,Philadelphia,19134,9/24/2011,9/26/2011,-115.38,49,122.14,24,39,9,3,2011,2 days 0 hrs 0 mins 
799,5702,Not Specified,0.01,99.99,19.99,1413,Pamela Wiley,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,US Robotics 56K V.92 External Faxmodem,0.52,East,Massachusetts,Boston,2113,9/6/2011,9/8/2011,199.73,36,3670.9,6,37,9,3,2011,2 days 0 hrs 0 mins 
800,5703,Medium,0.06,12.28,6.47,1745,Herbert Holden,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1881,0.38,South,Georgia,Atlanta,30305,5/15/2011,5/16/2011,6.9948,42,518.42,15,21,5,2,2011,1 days 0 hrs 0 mins 
815,5890,High,0,20.99,0.99,949,Ernest Oh,Express Air,Consumer,Technology,Telephones and Communication,Wrap Bag,Accessory21,0.37,West,California,Los Angeles,90049,11/3/2013,11/4/2013,435.951,151,2924.85,3,45,11,4,2013,1 days 0 hrs 0 mins 
819,5920,High,0.07,155.06,7.07,2431,Troy Cassidy,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,"Dual Level, Single-Width Filing Carts",0.59,West,California,Los Angeles,90004,11/19/2010,11/19/2010,-121.75,14,2039.07,19,47,11,4,2010,0 days 0 hrs 0 mins 
829,5984,Low,0.06,10.89,4.5,1193,Louis Parrish,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Belkin 6 Outlet Metallic Surge Strip,0.59,East,District of Columbia,Washington,20016,6/17/2013,6/22/2013,-31.39,56,597.26,17,25,6,2,2013,5 days 0 hrs 0 mins 
830,5984,Low,0.03,10.64,5.16,1193,Louis Parrish,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",0.57,East,District of Columbia,Washington,20016,6/17/2010,6/22/2010,14.48,63,696.96,17,25,6,2,2010,5 days 0 hrs 0 mins 
831,5984,Low,0.03,7.96,4.95,1193,Louis Parrish,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,Staples Plastic Wall Frames,0.41,East,District of Columbia,Washington,20016,6/17/2010,6/19/2010,22.25,17,149.41,17,25,6,2,2010,2 days 0 hrs 0 mins 
832,5986,High,0.08,120.98,3.99,1282,Dana Sharpe,Regular Air,Small Business,Office Supplies,Appliances,Small Box,"Belkin 325VA UPS Surge Protector, 6'",0.6,East,Pennsylvania,Philadelphia,19134,4/21/2013,4/21/2013,1638.48,48,5556.18,21,17,4,2,2013,0 days 0 hrs 0 mins 
833,5986,High,0.05,50.98,14.19,1282,Dana Sharpe,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Deluxe Stacking Chair, Gray",0.56,East,Pennsylvania,Philadelphia,19134,4/21/2013,4/22/2013,64.81,20,1021.55,21,17,4,2,2013,1 days 0 hrs 0 mins 
834,5986,High,0.03,4.89,4.93,1282,Dana Sharpe,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",0.66,East,Pennsylvania,Philadelphia,19134,4/21/2013,4/22/2013,-148.77,41,205.24,21,17,4,2,2013,1 days 0 hrs 0 mins 
862,6180,Medium,0.01,65.99,3.99,3106,Alexander O'Brien,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,StarTAC 7760,0.59,Central,Texas,Houston,77041,4/11/2012,4/13/2012,590.319,49,2720.99,11,15,4,2,2012,2 days 0 hrs 0 mins 
914,6562,Critical,0.02,1360.14,14.7,491,Toni Swanson,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Drum,Okidata ML395C Color Dot Matrix Printer,0.59,East,New York,New York City,10154,12/20/2010,12/22/2010,2028.12,22,31670.6,20,52,12,4,2010,2 days 0 hrs 0 mins 
960,6950,Low,0.08,55.99,3.3,1044,Erin Ballard,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory24,0.59,West,California,Los Angeles,90004,3/26/2013,3/28/2013,-225.302,4,187.4,26,13,3,1,2013,2 days 0 hrs 0 mins 
969,7042,Medium,0.07,376.13,85.63,962,Yvonne Clarke,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Bretford Rectangular Conference Table Tops,0.74,Central,Illinois,Chicago,60610,1/8/2013,1/10/2013,-555.456,4,1187.86,8,2,1,1,2013,2 days 0 hrs 0 mins 
975,7078,High,0.01,11.33,6.12,2747,Brian Grady,Regular Air,Corporate,Office Supplies,Appliances,Medium Box,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",0.42,East,New York,New York City,10115,4/11/2011,4/13/2011,-8.45,9,112.12,11,16,4,2,2011,2 days 0 hrs 0 mins 
976,7078,High,0.1,3.36,6.27,2747,Brian Grady,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Cardinal Poly Pocket Divider Pockets for Ring Binders,0.4,East,New York,New York City,10115,4/11/2011,4/12/2011,-47.0235,11,49.58,11,16,4,2,2011,1 days 0 hrs 0 mins 
977,7078,High,0.05,122.99,70.2,2747,Brian Grady,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",0.74,East,New York,New York City,10115,4/11/2011,4/13/2011,-885.73,16,1939.65,11,16,4,2,2011,2 days 0 hrs 0 mins 
978,7078,High,0.02,14.98,8.99,2747,Brian Grady,Express Air,Corporate,Furniture,Office Furnishings,Small Pack,"GE 4 Foot Flourescent Tube, 40 Watt",0.39,East,New York,New York City,10115,4/11/2011,4/12/2011,65.35,29,465.52,11,16,4,2,2011,1 days 0 hrs 0 mins 
979,7079,Medium,0.01,280.98,57,478,Michael Wiggins,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,0.78,East,New York,New York City,10177,2/8/2011,2/9/2011,-416.7,44,12296.49,8,7,2,1,2011,1 days 0 hrs 0 mins 
980,7079,Medium,0.03,6.48,5.94,478,Michael Wiggins,Regular Air,Small Business,Office Supplies,Paper,Small Box,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",0.37,East,New York,New York City,10177,2/8/2011,2/10/2011,-34.91,18,128.13,8,7,2,1,2011,2 days 0 hrs 0 mins 
985,7107,Not Specified,0.02,54.2,11.1,3075,Gordon Brandt,Regular Air,Corporate,Furniture,Office Furnishings,Medium Box,Eldon Advantage® Foldable Chair Mats for Low Pile Carpets,0.64,West,California,Los Angeles,90061,1/4/2013,1/4/2013,57.232,3,172.04,4,1,1,1,2013,0 days 0 hrs 0 mins 
986,7107,Not Specified,0.06,37.94,5.08,3075,Gordon Brandt,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",0.38,West,California,Los Angeles,90061,1/4/2013,1/6/2013,-33.968,3,113.14,4,1,1,1,2013,2 days 0 hrs 0 mins 
987,7107,Not Specified,0.1,55.29,5.08,3075,Gordon Brandt,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Recycled Steel Personal File for Standard File Folders,0.59,West,California,Los Angeles,90061,1/4/2013,1/5/2013,163.12,35,1886.52,4,1,1,1,2013,1 days 0 hrs 0 mins 
991,7142,Critical,0.06,3.69,0.5,553,Kristine Connolly,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 501,0.38,West,California,Los Angeles,90008,7/21/2012,7/23/2012,57,49,180.84,21,29,7,3,2012,2 days 0 hrs 0 mins 
998,7203,High,0.03,896.99,19.99,2867,Dana Teague,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind TL300 Electric Binding System,0.38,East,District of Columbia,Washington,20016,1/8/2013,1/10/2013,3718.5392,28,24362.25,8,2,1,1,2013,2 days 0 hrs 0 mins 
1006,7335,Low,0.01,95.99,4.9,2238,Alexandra Kumar,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,T60,0.56,East,Pennsylvania,Philadelphia,19120,5/29/2011,6/3/2011,1196.442,62,5308.57,29,23,5,2,2011,5 days 0 hrs 0 mins 
1008,7364,High,0.09,16.98,12.39,2189,Frank Cross,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Brown Kraft Recycled Envelopes,0.35,East,New York,New York City,10177,5/8/2010,5/10/2010,-48.57,22,381.91,8,19,5,2,2010,2 days 0 hrs 0 mins 
1040,7619,Not Specified,0.02,17.48,1.99,2882,Andrew Gonzalez,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Maxell Pro 80 Minute CD-R, 10/Pack",0.45,South,North Carolina,Charlotte,28206,10/8/2011,10/9/2011,-32.5584,14,248.1,8,41,10,4,2011,1 days 0 hrs 0 mins 
1041,7623,Critical,0.03,300.65,24.49,3011,Tammy Raynor,Regular Air,Corporate,Office Supplies,Appliances,Large Box,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,0.52,East,Massachusetts,Boston,2113,10/28/2010,10/30/2010,1282.496,32,9705.46,28,44,10,4,2010,2 days 0 hrs 0 mins 
1042,7623,Critical,0.06,49.99,19.99,3011,Tammy Raynor,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,US Robotics 56K V.92 Internal PCI Faxmodem,0.45,East,Massachusetts,Boston,2113,10/28/2010,10/30/2010,17.2,67,3247.54,28,44,10,4,2010,2 days 0 hrs 0 mins 
1043,7623,Critical,0.1,104.85,4.65,3011,Tammy Raynor,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1941,0.37,East,Massachusetts,Boston,2113,10/28/2010,10/29/2010,1184.12,58,5582.63,28,44,10,4,2010,1 days 0 hrs 0 mins 
1051,7751,Not Specified,0.01,95.98,58.2,181,Wesley Waller,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Global Deluxe Office Fabric Chairs,0.58,West,California,San Francisco,94122,12/23/2013,12/24/2013,-768.14,90,9095.8,23,52,12,4,2013,1 days 0 hrs 0 mins 
1074,7909,High,0.03,4.26,1.2,117,Linda Weiss,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",0.44,West,Washington,Seattle,98103,1/3/2010,1/4/2010,9.82,29,122.23,3,2,1,1,2010,1 days 0 hrs 0 mins 
1084,8000,Low,0.08,15.01,8.4,1733,Nina Horne Kelly,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",0.39,East,District of Columbia,Washington,20012,9/19/2011,9/21/2011,-26.8065,18,268.65,19,39,9,3,2011,2 days 0 hrs 0 mins 
1085,8000,Low,0.04,4.82,5.24,1733,Nina Horne Kelly,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Turn Tabs Binder Tool for Ring Binders,0.39,East,District of Columbia,Washington,20012,9/19/2011,9/21/2011,-7.613,2,20.28,19,39,9,3,2011,2 days 0 hrs 0 mins 
1086,8001,High,0.1,2.18,7.09,640,Neal Wolfe,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,"Ampad® Evidence® Wirebond Steno Books, 6"" x 9""",0.38,West,Washington,Seattle,98119,11/19/2011,11/21/2011,-81.08,51,128.18,19,47,11,4,2011,2 days 0 hrs 0 mins 
1087,8001,High,0.01,20.98,5.42,640,Neal Wolfe,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Acco Perma® 3000 Stacking Storage Drawers,0.66,West,Washington,Seattle,98119,11/19/2011,11/21/2011,112.22,160,3607.56,19,47,11,4,2011,2 days 0 hrs 0 mins 
1106,8131,Critical,0.01,29.89,1.99,1488,Anthony Goodwin,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",0.5,East,New York,New York City,10045,5/3/2011,5/3/2011,191.29,35,1046.05,3,19,5,2,2011,0 days 0 hrs 0 mins 
1115,8165,Low,0.01,4.98,7.44,553,Kristine Connolly,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1922,0.36,West,California,Los Angeles,90008,10/15/2010,10/24/2010,-179.592,63,330.21,15,42,10,4,2010,9 days 0 hrs 0 mins 
1127,8257,Low,0.05,1500.97,29.7,949,Ernest Oh,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Drum,Epson DFX5000+ Dot Matrix Printer,0.57,West,California,Los Angeles,90049,3/22/2013,3/22/2013,-2561.3235,5,7486.09,22,12,3,1,2013,0 days 0 hrs 0 mins 
1128,8257,Low,0.02,48.04,5.09,949,Ernest Oh,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1910,0.37,West,California,Los Angeles,90049,3/22/2010,3/26/2010,373.67,18,881.32,22,13,3,1,2010,4 days 0 hrs 0 mins 
1129,8257,Low,0.03,4.28,1.6,949,Ernest Oh,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 320,0.58,West,California,Los Angeles,90049,3/22/2013,3/29/2013,-6.2,5,22.77,22,12,3,1,2013,7 days 0 hrs 0 mins 
1146,8353,Medium,0.06,8.32,2.38,491,Toni Swanson,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation 3.5 IBM Formatted Diskettes, 10/Box",0.74,East,New York,New York City,10154,5/15/2013,5/17/2013,-36.63,44,371.28,15,20,5,2,2013,2 days 0 hrs 0 mins 
1147,8353,Medium,0.08,2.94,0.96,491,Toni Swanson,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 343,0.58,East,New York,New York City,10154,5/15/2010,5/17/2010,-2.12,23,66.7,15,20,5,2,2010,2 days 0 hrs 0 mins 
1156,8419,Critical,0.07,19.98,5.97,2498,Arlene Long,Express Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1936,0.38,West,California,San Diego,92024,9/29/2012,10/1/2012,70.39,37,716.71,29,39,9,3,2012,2 days 0 hrs 0 mins 
1157,8419,Critical,0.1,6.48,7.03,2498,Arlene Long,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 214,0.37,West,California,San Diego,92024,9/29/2012,9/30/2012,-86.62,47,298.84,29,39,9,3,2012,1 days 0 hrs 0 mins 
1205,8833,Low,0,80.98,35,2498,Arlene Long,Regular Air,Small Business,Office Supplies,Storage & Organization,Large Box,Carina Double Wide Media Storage Towers in Natural & Black,0.81,West,California,San Diego,92024,5/4/2013,5/8/2013,-846.73,52,4340.67,4,18,5,2,2013,4 days 0 hrs 0 mins 
1225,8994,Low,0.1,40.48,19.99,698,Nelson Hensley,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Keytronic Designer 104- Key Black Keyboard,0.77,West,Washington,Seattle,98105,4/7/2010,4/9/2010,-580.32,36,1423.35,7,15,4,2,2010,2 days 0 hrs 0 mins 
1244,9062,High,0.06,3.93,0.99,1193,Louis Parrish,Regular Air,Consumer,Office Supplies,Rubber Bands,Wrap Bag,Staples Vinyl Coated Paper Clips,0.39,East,District of Columbia,Washington,20016,3/20/2012,3/21/2012,30.61,36,134.1,20,12,3,1,2012,1 days 0 hrs 0 mins 
1245,9062,High,0.06,99.23,8.99,1193,Louis Parrish,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",0.35,East,District of Columbia,Washington,20016,3/20/2012,3/23/2012,1193.19,21,2017.57,20,12,3,1,2012,3 days 0 hrs 0 mins 
1279,9285,Critical ,0.06,40.98,2.99,949,Ernest Oh,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",0.36,West,California,Los Angeles,90049,1/2/2010,1/4/2010,-19.0992,3,124.81,2,1,1,1,2010,2 days 0 hrs 0 mins 
1282,9344,Low,0.09,95.99,35,699,Jenny Gold,Regular Air,Consumer,Office Supplies,Storage & Organization,Large Box,Safco Industrial Wire Shelving,0.77,West,California,Los Angeles,90041,12/6/2012,12/8/2012,-505.69,36,3466.2,6,49,12,4,2012,2 days 0 hrs 0 mins 
1283,9344,Low,0.02,125.99,8.99,699,Jenny Gold,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,SC7868i,0.55,West,California,Los Angeles,90041,12/6/2012,12/6/2012,900.414,62,6897.29,6,49,12,4,2012,0 days 0 hrs 0 mins 
1288,9409,Critical,0.1,152.48,4,3342,Paul Tate,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Adesso Programmable 142-Key Keyboard,0.79,East,District of Columbia,Washington,20006,5/5/2013,5/7/2013,-390.77,16,2283.55,5,19,5,2,2013,2 days 0 hrs 0 mins 
1293,9476,Not Specified,0.08,15.99,13.18,2867,Dana Teague,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",0.37,East,District of Columbia,Washington,20016,5/25/2013,5/27/2013,-66.585,13,214.55,25,21,5,2,2013,2 days 0 hrs 0 mins 
1311,9606,Not Specified,0.02,12.53,0.49,898,Harriet Hodges,Regular Air,Small Business,Office Supplies,Labels,Small Box,Round Specialty Laser Printer Labels,0.38,East,New York,New York City,10039,7/27/2010,7/27/2010,263.4,47,594.44,27,31,7,3,2010,0 days 0 hrs 0 mins 
1312,9606,Not Specified,0.07,5.18,2.04,898,Harriet Hodges,Express Air,Small Business,Office Supplies,Paper,Wrap Bag,Array® Memo Cubes,0.36,East,New York,New York City,10039,7/27/2010,7/29/2010,37.31,44,228.5,27,31,7,3,2010,2 days 0 hrs 0 mins 
1358,9894,High,0.08,355.98,58.92,1193,Louis Parrish,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,0.64,East,District of Columbia,Washington,20016,3/18/2013,3/20/2013,103.83,16,5403.75,18,12,3,1,2013,2 days 0 hrs 0 mins 
1359,9895,Low,0.05,5.85,2.27,21,Tony Wilkins Winters,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon My First Ticonderoga Pencil, #2",0.56,East,New York,New York City,10012,4/20/2011,4/24/2011,-6.82,9,54.79,20,17,4,2,2011,4 days 0 hrs 0 mins 
1390,10080,Low,0,30.73,4,1413,Pamela Wiley,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Fellowes 17-key keypad for PS/2 interface,0.75,East,Massachusetts,Boston,2113,2/12/2011,2/19/2011,-26.83,20,637.04,12,7,2,1,2011,7 days 0 hrs 0 mins 
1391,10081,Not Specified,0.02,20.28,6.68,2920,Ernest Peele,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,"Seth Thomas 8 1/2"" Cubicle Clock",0.53,Central,Illinois,Chicago,60603,8/7/2011,8/8/2011,245,88,1900.85,7,33,8,3,2011,1 days 0 hrs 0 mins 
1399,10147,High,0.04,4.24,5.41,1630,Jimmy Han,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,0.35,Central,Texas,Houston,77095,10/9/2011,10/10/2011,-87.492,40,175.91,9,42,10,4,2011,1 days 0 hrs 0 mins 
1413,10247,Medium,0.06,4.98,5.49,1129,Pam Patton,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1952,0.38,East,Massachusetts,Boston,2118,1/10/2011,1/11/2011,-85.328,21,111.66,10,3,1,1,2011,1 days 0 hrs 0 mins 
1414,10247,Medium,0.03,9.78,1.99,1129,Pam Patton,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"Memorex Slim 80 Minute CD-R, 10/Pack",0.43,East,Massachusetts,Boston,2118,1/10/2011,1/12/2011,17.656,24,231.95,10,3,1,1,2011,2 days 0 hrs 0 mins 
1417,10277,Medium,0,65.99,5.26,1413,Pamela Wiley,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,g520,0.59,East,Massachusetts,Boston,2113,4/7/2010,4/8/2010,542.25,36,2144.92,7,15,4,2,2010,1 days 0 hrs 0 mins 
1439,10373,Critical,0.03,6.48,6.6,2882,Andrew Gonzalez,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 21,0.37,South,North Carolina,Charlotte,28206,6/25/2011,6/27/2011,-95.4009,42,289.74,25,26,6,2,2011,2 days 0 hrs 0 mins 
1442,10435,Medium,0.06,22.99,8.99,1280,Harold Albright,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Boston KS Multi-Size Manual Pencil Sharpener,0.57,West,Washington,Seattle,98119,8/10/2011,8/12/2011,-14.31,68,1559.08,10,33,8,3,2011,2 days 0 hrs 0 mins 
1443,10435,Medium,0.05,11.66,7.95,1280,Harold Albright,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",0.58,West,Washington,Seattle,98119,8/10/2013,8/11/2013,-162.24,92,1075.74,10,32,8,3,2013,1 days 0 hrs 0 mins 
1450,10464,Critical,0.01,4.98,6.07,491,Toni Swanson,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1897,0.36,East,New York,New York City,10154,8/10/2010,8/11/2010,-69.07,41,217,10,33,8,3,2010,1 days 0 hrs 0 mins 
1455,10470,Critical,0.1,7.38,5.21,1959,Bonnie Matthews Rowland,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Eldon® Expressions™ Wood Desk Accessories, Oak",0.56,South,Florida,Miami,33916,5/4/2013,5/9/2013,-126.0574,46,324.6,4,18,5,2,2013,5 days 0 hrs 0 mins 
1467,10567,High,0.09,146.34,43.75,3121,Bob Dickens,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Bevis Round Conference Table Top & Single Column Base,0.65,East,New York,New York City,10013,3/29/2013,3/30/2013,-146.29,10,1111.01,29,13,3,1,2013,1 days 0 hrs 0 mins 
1470,10624,Critical,0.06,47.98,3.61,894,Gail Rankin Cole,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",0.71,East,District of Columbia,Washington,20024,12/20/2013,12/22/2013,23.97,46,2164.86,20,51,12,4,2013,2 days 0 hrs 0 mins 
1497,10819,Critical,0.06,6.48,9.54,2382,Geoffrey Saunders,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1905,0.37,East,New York,New York City,10024,8/24/2011,8/24/2011,-197.39,63,420.1,24,35,8,3,2011,0 days 0 hrs 0 mins 
1511,10919,High,0.07,48.91,35,2842,Jason Hernandez,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,Tennsco Industrial Shelving,0.83,West,California,Los Angeles,90032,3/27/2011,3/27/2011,-1231.87,42,2040.95,27,14,3,1,2011,0 days 0 hrs 0 mins 
